venta_id;fecha;canal;tienda_id;empleado_id;cod_municipio_venta_ine;cliente_id;total_lineas;total_unidades;importe_bruto_total;importe_neto_total
V07440;2023-09-07;Online;ONLINE;ONLINE;41038;C0523;2;2;32,43;32,43
V07441;2022-03-17;Tienda física;T008;E0041;41038;C0525;1;2;36,24;36,24
V07442;2022-04-17;Online;ONLINE;ONLINE;41059;C0429;6;10;232,56;226,19
V07443;2022-10-17;Online;ONLINE;ONLINE;8019;C0282;3;3;55,4;51,57
V07444;2022-01-26;Tienda física;T007;E0036;48020;C0505;3;4;95,53;94,55
V07445;2023-11-03;Tienda física;T005;E0028;8019;C0155;1;1;21,18;21,18
V07446;2022-06-04;Online;ONLINE;ONLINE;28065;C0593;2;2;34,64;31,99
V07447;2023-03-04;Tienda física;T001;E0003;28006;C0444;3;5;70,32;70,32
V07448;2023-07-12;Online;ONLINE;ONLINE;8019;C0192;1;2;32,4;32,4
V07449;2023-09-28;Tienda física;T007;E0035;47186;C0655;4;7;258,34;257,05
V07450;2022-09-10;Tienda física;T007;E0035;28079;C0251;2;3;47,04;47,04
V07451;2022-05-05;Tienda física;T003;E0015;8019;C0667;1;2;55,72;55,72
V07452;2023-05-29;Tienda física;T003;E0015;29069;C0273;4;6;136,76;129,85
V07453;2022-11-06;Online;ONLINE;ONLINE;;SIN_REGISTRO;4;5;134,05;130,4
V07454;2022-06-09;Online;ONLINE;ONLINE;41038;C0525;5;8;226,93;217,93
V07455;2022-11-23;Online;ONLINE;ONLINE;46250;C0081;3;5;94,22;90,96
V07456;2023-03-12;Online;ONLINE;ONLINE;46192;C0676;1;1;13,4;13,4
V07457;2023-08-03;Tienda física;T011;E0057;8015;C0528;2;2;29,47;25,81
V07458;2023-05-13;Tienda física;T010;E0052;46250;C0471;2;2;53,87;51,85
V07459;2022-07-30;Tienda física;T009;E0049;41091;C0031;5;9;229,52;220,94
V07460;2022-03-02;Tienda física;T011;E0056;48020;C0436;1;1;17,88;17,88
V07461;2023-05-08;Online;ONLINE;ONLINE;28006;C0039;4;6;139,72;137,9
V07462;2023-05-23;Tienda física;T012;E0062;46250;C0659;3;6;143,79;143,79
V07463;2022-05-19;Online;ONLINE;ONLINE;46250;C0176;1;1;18,64;15,84
V07464;2023-08-20;Tienda física;T002;E0008;28115;SIN_REGISTRO;1;4;70,56;59,98
V07465;2022-01-17;Online;ONLINE;ONLINE;28079;C0170;2;2;85,78;78,39
V07466;2023-04-21;Online;ONLINE;ONLINE;29069;C0235;1;4;51,72;43,96
V07467;2022-06-15;Tienda física;T006;E0034;28074;C0634;1;3;56,46;50,81
V07468;2022-10-24;Tienda física;T008;E0042;29067;C0626;1;2;29,18;29,18
V07469;2022-05-16;Online;ONLINE;ONLINE;41059;C0035;3;3;72,65;69,52
V07470;2023-10-10;Tienda física;T010;E0051;28115;C0675;2;4;149,26;149,26
V07471;2022-05-20;Online;ONLINE;ONLINE;47186;C0149;3;7;153,85;149,93
V07472;2023-09-15;Online;ONLINE;ONLINE;28065;C0179;3;6;91,39;89,44
V07473;2023-05-03;Online;ONLINE;ONLINE;8019;C0646;7;8;193,46;182,33
V07474;2023-05-18;Tienda física;T009;E0048;8019;C0070;2;2;28,13;27,46
V07475;2023-03-15;Tienda física;T002;E0013;46192;C0465;1;1;19,5;19,5
V07476;2022-09-02;Tienda física;T002;E0008;48044;C0258;1;1;12,92;11,63
V07477;2022-02-08;Online;ONLINE;ONLINE;29067;C0562;2;2;34,78;31,74
V07478;2022-11-05;Tienda física;T002;E0011;28006;C0181;2;2;57,58;51,83
V07479;2023-11-05;Tienda física;T006;E0032;29069;C0273;3;4;64,99;61,74
V07480;2023-08-15;Tienda física;T009;E0046;28115;C0241;2;3;79,44;79,44
V07481;2022-09-13;Online;ONLINE;ONLINE;28006;C0444;5;6;127,67;122,88
V07482;2022-05-02;Online;ONLINE;ONLINE;46192;C0252;1;2;31,98;31,98
V07483;2022-02-19;Online;ONLINE;ONLINE;46250;C0207;1;2;45,32;45,32
V07484;2022-03-26;Online;ONLINE;ONLINE;28006;C0111;2;5;127,56;127,56
V07485;2022-12-06;Online;ONLINE;ONLINE;41091;C0259;2;2;33,46;32,24
V07486;2023-09-04;Tienda física;T003;E0015;28074;C0328;2;3;48,38;44,07
V07487;2023-11-09;Online;ONLINE;ONLINE;;SIN_REGISTRO;1;1;14,14;14,14
V07488;2022-03-10;Tienda física;T010;E0054;46192;C0509;3;5;89,96;83,81
V07489;2022-12-19;Tienda física;T011;E0060;8019;C0062;1;1;19,09;19,09
V07490;2022-11-27;Tienda física;T008;E0044;28115;C0712;2;3;79,2;77,58
V07491;2022-11-16;Tienda física;T007;E0038;41038;C0761;5;9;211,99;208,52
V07492;2022-05-23;Tienda física;T004;E0020;28006;C0277;3;5;178,41;165,58
V07493;2022-10-17;Online;ONLINE;ONLINE;46192;C0433;1;1;12,64;12,01
V07494;2023-12-26;Online;ONLINE;ONLINE;46250;C0176;1;1;12,08;11,48
V07495;2023-06-18;Tienda física;T010;E0054;28074;C0524;1;2;51,5;46,35
V07496;2023-03-13;Tienda física;T009;E0047;29067;C0097;3;5;255,19;250,98
V07497;2023-06-03;Online;ONLINE;ONLINE;8019;C0192;7;10;192,09;180,07
V07498;2022-03-01;Tienda física;T007;E0038;46250;SIN_REGISTRO;1;1;21,56;21,56
V07499;2022-04-19;Online;ONLINE;ONLINE;28074;C0589;3;4;148,51;146,02
V07500;2023-03-20;Online;ONLINE;ONLINE;50297;C0299;2;3;56,97;55,26
V07501;2023-11-11;Tienda física;T011;E0057;8019;C0727;2;2;39,53;36,38
V07502;2023-01-10;Tienda física;T008;E0042;28115;C0199;3;5;104,24;104,24
V07503;2022-05-30;Tienda física;T003;E0016;28074;C0021;1;1;20,78;20,78
V07504;2023-10-16;Tienda física;T009;E0048;47186;C0247;1;2;23,6;20,06
V07505;2023-04-12;Tienda física;T011;E0058;47186;C0262;1;4;111,28;111,28
V07506;2023-02-18;Online;ONLINE;ONLINE;29067;C0623;2;7;103,15;103,15
V07507;2023-02-19;Tienda física;T001;E0004;29069;C0650;1;1;24,19;24,19
V07508;2022-09-23;Tienda física;T011;E0056;8015;C0337;1;1;16,51;15,68
V07509;2023-05-03;Online;ONLINE;ONLINE;41091;C0699;3;4;116,73;113,48
V07510;2022-03-26;Online;ONLINE;ONLINE;28065;C0253;1;3;94,8;94,8
V07511;2022-04-24;Tienda física;T008;E0043;48020;SIN_REGISTRO;3;4;119,37;119,37
V07512;2023-01-23;Tienda física;T002;E0013;48020;C0451;1;1;15,8;14,22
V07513;2022-07-04;Tienda física;T008;E0044;41091;C0011;1;2;40,04;40,04
V07514;2023-12-19;Online;ONLINE;ONLINE;8019;C0062;1;1;10,85;9,77
V07515;2022-04-16;Tienda física;T007;E0037;46192;C0433;1;1;18,65;18,65
V07516;2023-10-16;Online;ONLINE;ONLINE;8015;C0717;2;2;41,17;37,51
V07517;2023-07-09;Tienda física;T007;E0038;48044;C0064;2;4;107,65;99,09
V07518;2023-11-20;Tienda física;T011;E0059;47186;C0151;2;3;41,28;39,95
V07519;2023-05-13;Tienda física;T010;E0054;47186;C0572;2;2;23,67;23,18
V07520;2022-01-08;Tienda física;T005;E0025;29067;C0037;1;2;25,36;24,09
V07521;2022-06-22;Tienda física;T010;E0055;29067;C0230;2;2;55,09;55,09
V07522;2022-05-05;Tienda física;T008;E0040;28065;C0416;2;2;22,34;21,3
V07523;2022-05-24;Online;ONLINE;ONLINE;48020;C0451;2;2;34,42;34,42
V07524;2023-07-20;Online;ONLINE;ONLINE;41091;C0438;5;5;77,15;73,71
V07525;2022-06-29;Tienda física;T005;E0027;8015;C0287;3;5;150,8;145,28
V07526;2022-10-18;Online;ONLINE;ONLINE;50297;C0120;2;2;27,88;27,88
V07527;2023-04-28;Tienda física;T001;E0002;48044;C0276;4;5;76,97;72,77
V07528;2023-06-23;Tienda física;T006;E0033;41091;C0031;3;5;104,03;101,52
V07529;2023-09-13;Online;ONLINE;ONLINE;28079;C0797;1;2;36,34;32,71
V07530;2022-02-02;Tienda física;T004;E0020;8019;SIN_REGISTRO;1;1;12,3;12,3
V07531;2022-04-05;Online;ONLINE;ONLINE;8019;C0221;4;5;134,48;132,3
V07532;2023-04-09;Online;ONLINE;ONLINE;8019;C0714;2;2;44,19;42,31
V07533;2022-08-22;Tienda física;T011;E0058;41059;C0795;3;3;54,89;54,16
V07534;2023-12-23;Tienda física;T006;E0030;41091;C0531;1;1;13,47;13,47
V07535;2022-12-22;Tienda física;T004;E0019;8019;SIN_REGISTRO;2;3;40,34;36,52
V07536;2022-11-18;Online;ONLINE;ONLINE;46250;C0548;3;5;87,44;87,44
V07537;2023-03-30;Tienda física;T009;E0048;28074;C0208;3;6;191,82;191,82
V07538;2023-10-21;Online;ONLINE;ONLINE;29069;C0266;1;2;90,46;81,41
V07539;2022-01-08;Online;ONLINE;ONLINE;41059;C0610;1;2;49,62;47,14
V07540;2022-05-01;Tienda física;T002;E0007;28115;SIN_REGISTRO;1;1;18,86;16,03
V07541;2023-05-17;Online;ONLINE;ONLINE;28079;C0019;5;9;199,64;182,15
V07542;2023-09-06;Online;ONLINE;ONLINE;47186;C0555;2;2;37,39;35,52
V07543;2022-01-30;Online;ONLINE;ONLINE;8019;C0391;2;3;56,5;56,5
V07544;2022-03-16;Tienda física;T004;E0019;8019;SIN_REGISTRO;1;4;71,6;71,6
V07545;2022-04-15;Tienda física;T005;E0027;48044;C0718;4;9;326,75;299,56
V07546;2023-12-31;Online;ONLINE;ONLINE;48044;C0718;3;3;51,64;49,61
V07547;2022-11-05;Tienda física;T011;E0058;29067;C0275;2;2;26,02;24,59
V07548;2022-05-10;Tienda física;T004;E0021;28115;C0720;2;3;43,8;41,83
V07549;2023-11-03;Online;ONLINE;ONLINE;41038;C0105;1;1;31,57;31,57
V07550;2023-04-26;Online;ONLINE;ONLINE;28074;C0773;2;3;32,84;30,63
V07551;2023-04-11;Tienda física;T003;E0015;28074;C0052;1;1;20,2;20,2
V07552;2023-07-18;Tienda física;T005;E0029;28115;C0783;2;2;35,44;35,44
V07553;2022-03-29;Tienda física;T001;E0003;29069;C0622;2;4;82,81;75,97
V07554;2022-01-24;Online;ONLINE;ONLINE;46192;C0758;1;1;19,78;18,79
V07555;2022-12-19;Online;ONLINE;ONLINE;8019;C0771;1;3;46,38;44,06
V07556;2023-11-21;Tienda física;T006;E0034;41038;C0515;1;1;12,5;12,5
V07557;2023-07-26;Tienda física;T004;E0019;48020;C0353;2;3;113,48;102,13
V07558;2023-11-15;Tienda física;T006;E0031;29067;C0338;1;4;57,32;57,32
V07559;2022-08-16;Online;ONLINE;ONLINE;28079;C0154;2;4;109,4;98,68
V07560;2022-09-14;Online;ONLINE;ONLINE;28074;C0187;1;1;10,82;10,82
V07561;2023-09-03;Online;ONLINE;ONLINE;47186;C0762;3;5;104,19;96,04
V07562;2022-11-23;Tienda física;T009;E0046;41059;C0315;3;6;68,52;66,93
V07563;2022-12-19;Online;ONLINE;ONLINE;41038;C0525;3;4;122,45;116,94
V07564;2023-08-30;Tienda física;T003;E0016;8019;C0479;1;1;26,71;24,04
V07565;2023-12-16;Tienda física;T009;E0046;48044;SIN_REGISTRO;5;7;168,31;167,04
V07566;2022-07-11;Tienda física;T002;E0008;41091;C0153;1;2;34,7;31,23
V07567;2023-03-06;Online;ONLINE;ONLINE;;SIN_REGISTRO;5;6;125,82;123,72
V07568;2023-08-04;Tienda física;T008;E0045;8015;C0046;2;5;66,75;59,7
V07569;2023-12-08;Tienda física;T001;E0006;48020;C0478;1;3;55,08;55,08
V07570;2022-06-06;Online;ONLINE;ONLINE;41038;C0540;2;3;69,18;65,18
V07571;2022-01-16;Tienda física;T006;E0031;48020;C0234;2;3;47,26;44,89
V07572;2022-02-19;Tienda física;T005;E0029;29069;C0575;2;2;49,97;47,47
V07573;2023-03-07;Tienda física;T004;E0023;8019;SIN_REGISTRO;1;3;53,04;50,39
V07574;2022-08-28;Online;ONLINE;ONLINE;28115;C0449;2;3;86,68;82,35
V07575;2023-01-16;Tienda física;T008;E0045;28079;C0121;1;1;17,91;17,01
V07576;2022-03-26;Online;ONLINE;ONLINE;41059;C0565;1;1;26,24;24,93
V07577;2022-05-28;Tienda física;T007;E0038;46250;SIN_REGISTRO;1;3;65,52;62,24
V07578;2022-04-06;Tienda física;T005;E0028;8019;C0323;1;3;35,76;35,76
V07579;2023-11-11;Tienda física;T004;E0023;48020;C0054;5;7;185,58;182,81
V07580;2022-11-03;Tienda física;T008;E0044;28065;C0480;2;4;88,71;86,28
V07581;2022-05-24;Tienda física;T001;E0004;28079;C0760;1;1;26,71;26,71
V07582;2023-10-13;Tienda física;T006;E0031;41091;SIN_REGISTRO;3;6;140,22;140,22
V07583;2022-07-19;Online;ONLINE;ONLINE;;SIN_REGISTRO;2;7;155,84;152,34
V07584;2023-09-23;Tienda física;T001;E0005;8019;C0796;1;2;32,2;28,98
V07585;2023-10-18;Tienda física;T007;E0039;46250;C0793;1;2;29,16;26,24
V07586;2022-10-30;Tienda física;T009;E0047;41059;C0707;3;3;80,39;76,81
V07587;2023-04-16;Tienda física;T006;E0031;50297;C0213;1;2;25,68;24,4
V07588;2022-11-27;Tienda física;T007;E0039;48044;C0772;4;5;101,5;101,5
V07589;2023-11-23;Online;ONLINE;ONLINE;28074;C0753;2;2;40,45;40,45
V07590;2022-05-25;Tienda física;T011;E0058;8015;C0036;3;4;80,56;78,15
V07591;2022-08-06;Tienda física;T006;E0032;8019;C0479;1;1;25,05;25,05
V07592;2022-02-02;Tienda física;T011;E0060;28074;C0731;1;1;18,3;18,3
V07593;2023-04-11;Online;ONLINE;ONLINE;47186;C0555;1;1;13,33;11,33
V07594;2022-11-12;Online;ONLINE;ONLINE;8019;C0123;1;2;59,7;59,7
V07595;2022-12-17;Tienda física;T008;E0041;8015;C0530;4;4;111,68;106,83
V07596;2023-09-07;Tienda física;T009;E0046;46192;C0460;1;1;28,75;28,75
V07597;2023-07-02;Tienda física;T007;E0036;8019;C0102;2;4;96,6;96,6
V07598;2023-04-15;Online;ONLINE;ONLINE;29069;C0248;1;2;26,58;26,58
V07599;2023-01-29;Online;ONLINE;ONLINE;41059;C0108;2;2;22,12;21,83
V07600;2023-07-31;Tienda física;T011;E0058;28079;C0089;3;5;156,84;155,25
V07601;2022-06-16;Tienda física;T004;E0023;8019;C0521;1;1;21,49;21,49
V07602;2023-01-13;Tienda física;T001;E0005;28006;C0558;4;4;67,28;65,87
V07603;2022-09-02;Tienda física;T009;E0049;50297;C0198;2;2;46,71;46,71
V07604;2023-11-04;Tienda física;T006;E0034;48044;C0311;3;6;88,23;86,73
V07605;2023-11-23;Online;ONLINE;ONLINE;29069;C0557;3;4;68,91;64,52
V07606;2023-01-03;Tienda física;T006;E0032;28074;C0100;2;4;92,39;92,39
V07607;2022-03-26;Online;ONLINE;ONLINE;8019;C0221;1;1;12,44;12,44
V07608;2023-06-22;Tienda física;T007;E0037;28074;C0424;2;2;26,73;24,79
V07609;2022-02-17;Tienda física;T011;E0056;41091;C0106;2;3;67,16;66,53
V07610;2022-05-24;Tienda física;T003;E0017;47186;C0308;5;9;137,84;133,93
V07611;2023-02-06;Online;ONLINE;ONLINE;41091;C0342;2;2;36,27;35,25
V07612;2023-03-30;Tienda física;T005;E0028;28079;C0170;1;1;11,34;11,34
V07613;2023-05-13;Online;ONLINE;ONLINE;28065;C0550;5;6;111,32;106,61
V07614;2023-09-07;Tienda física;T008;E0040;8015;C0281;1;1;23,81;23,81
V07615;2022-01-28;Online;ONLINE;ONLINE;;SIN_REGISTRO;2;3;57,33;57,33
V07616;2023-02-22;Online;ONLINE;ONLINE;41059;C0721;1;2;33,7;32,02
V07617;2022-05-03;Online;ONLINE;ONLINE;29069;C0040;2;2;25,7;25,7
V07618;2023-08-28;Tienda física;T012;E0065;41038;C0486;2;3;52,6;48,74
V07619;2023-01-27;Online;ONLINE;ONLINE;47186;C0390;2;4;63,18;56,87
V07620;2023-05-02;Tienda física;T003;E0016;8019;C0771;3;5;102,37;95,65
V07621;2022-08-15;Tienda física;T006;E0034;29069;C0265;1;2;27,96;27,96
V07622;2022-02-03;Tienda física;T009;E0047;28074;C0146;1;3;75,21;75,21
V07623;2022-08-25;Tienda física;T002;E0012;28115;C0286;2;2;86,04;83,59
V07624;2023-05-28;Tienda física;T010;E0050;48044;C0596;2;2;66,36;66,36
V07625;2023-06-29;Tienda física;T007;E0038;28074;C0634;2;3;59,64;59,64
V07626;2022-07-09;Online;ONLINE;ONLINE;28006;C0197;2;3;54,33;54,33
V07627;2023-03-05;Online;ONLINE;ONLINE;41091;C0259;1;1;33,67;33,67
V07628;2022-04-19;Online;ONLINE;ONLINE;8019;C0454;2;2;119,6;115,57
V07629;2023-10-21;Tienda física;T012;E0064;48020;C0616;1;1;21,7;21,7
V07630;2023-01-18;Tienda física;T011;E0060;28065;C0755;2;2;22,51;21,18
V07631;2023-05-17;Tienda física;T001;E0002;41091;C0125;2;3;39,02;35,12
V07632;2022-03-28;Online;ONLINE;ONLINE;50297;C0080;3;8;108,14;102,45
V07633;2022-01-03;Online;ONLINE;ONLINE;;SIN_REGISTRO;1;1;11,65;11,65
V07634;2022-07-08;Tienda física;T005;E0026;47186;C0149;1;1;27,8;23,63
V07635;2023-03-17;Online;ONLINE;ONLINE;50297;C0017;1;1;25,99;25,99
V07636;2022-05-30;Tienda física;T002;E0010;47186;C0156;3;5;64,75;64,75
V07637;2023-01-21;Tienda física;T003;E0014;29069;C0617;1;2;29,24;24,85
V07638;2023-12-18;Tienda física;T012;E0063;48044;C0356;4;6;130,75;127,9
V07639;2023-06-11;Tienda física;T012;E0064;28006;C0113;1;4;121,16;102,99
V07640;2022-12-29;Tienda física;T003;E0017;46192;C0254;4;5;156,51;145,19
V07641;2022-01-03;Tienda física;T012;E0062;8015;C0397;5;6;125,7;116,62
V07642;2023-08-17;Tienda física;T009;E0047;47186;C0247;3;5;90,74;84,28
V07643;2022-08-21;Online;ONLINE;ONLINE;28006;C0779;5;7;138,17;134,51
V07644;2022-12-19;Tienda física;T005;E0025;8019;C0408;1;1;16,05;13,64
V07645;2022-05-20;Online;ONLINE;ONLINE;48020;C0702;1;1;18,78;15,96
V07646;2022-03-26;Tienda física;T001;E0002;28074;C0140;4;5;151,04;143,61
V07647;2023-04-22;Tienda física;T010;E0052;29069;SIN_REGISTRO;2;3;47,79;43,01
V07648;2022-10-19;Online;ONLINE;ONLINE;28065;C0780;1;1;15,3;15,3
V07649;2022-10-24;Tienda física;T008;E0042;50297;C0168;2;2;34,49;33,6
V07650;2022-09-08;Tienda física;T005;E0025;28074;C0021;2;3;57,32;54,45
V07651;2022-05-02;Online;ONLINE;ONLINE;29069;C0248;2;2;45,74;43,27
V07652;2022-12-28;Online;ONLINE;ONLINE;46192;C0551;2;2;38,34;38,34
V07653;2022-03-24;Tienda física;T008;E0042;29069;C0423;2;3;82,92;75,66
V07654;2023-05-26;Tienda física;T003;E0017;28065;C0755;1;1;19,37;18,4
V07655;2023-12-30;Online;ONLINE;ONLINE;48020;C0132;2;3;54,98;54,25
V07656;2022-03-01;Tienda física;T009;E0047;29069;C0639;9;9;241;232,61
V07657;2023-11-06;Online;ONLINE;ONLINE;8019;C0719;9;10;192,64;184,92
V07658;2022-03-10;Tienda física;T007;E0035;41091;C0438;1;2;30,18;30,18
V07659;2023-08-13;Tienda física;T012;E0062;50297;C0776;1;2;48,6;48,6
V07660;2023-12-19;Online;ONLINE;ONLINE;29069;C0278;4;5;106,98;98,32
V07661;2023-05-04;Online;ONLINE;ONLINE;28079;C0002;1;1;25,38;22,84
V07662;2023-02-21;Online;ONLINE;ONLINE;8015;C0530;2;4;126,23;114,31
V07663;2023-10-02;Online;ONLINE;ONLINE;48020;C0615;3;6;186,26;186,26
V07664;2022-05-16;Tienda física;T003;E0017;8019;C0041;3;4;109,7;104,71
V07665;2023-11-23;Tienda física;T002;E0007;48020;C0513;2;3;38,67;37,4
V07666;2023-05-05;Tienda física;T001;E0004;48044;C0303;1;2;52,94;45
V07667;2022-01-25;Tienda física;T001;E0005;41038;C0695;4;5;162,42;159,59
V07668;2023-10-10;Online;ONLINE;ONLINE;28065;C0179;2;4;77,01;69,93
V07669;2022-12-10;Online;ONLINE;ONLINE;;SIN_REGISTRO;2;4;111,72;111,72
V07670;2022-06-04;Tienda física;T001;E0002;41091;C0011;1;1;12,68;12,68
V07671;2022-05-07;Tienda física;T006;E0030;28065;C0480;4;6;125,27;121,32
V07672;2023-08-23;Tienda física;T007;E0035;48020;C0364;3;5;94,94;92,41
V07673;2022-05-22;Online;ONLINE;ONLINE;8019;C0102;1;1;20,5;19,47
V07674;2023-10-25;Tienda física;T003;E0017;28079;SIN_REGISTRO;1;1;15,24;13,72
V07675;2023-03-01;Tienda física;T003;E0015;28079;SIN_REGISTRO;4;6;122,41;120,48
V07676;2022-03-27;Online;ONLINE;ONLINE;28074;C0085;4;6;82,97;77,94
V07677;2022-06-05;Online;ONLINE;ONLINE;48020;C0362;2;2;46,34;44,58
V07678;2022-07-17;Tienda física;T009;E0048;46250;C0548;1;1;16,78;16,78
V07679;2022-01-30;Tienda física;T004;E0023;41091;C0031;3;7;123,3;114,76
V07680;2023-04-10;Online;ONLINE;ONLINE;29067;C0626;2;5;114,41;110,27
V07681;2023-08-07;Online;ONLINE;ONLINE;46192;C0007;1;1;20,72;18,65
V07682;2022-09-07;Tienda física;T011;E0058;28115;C0537;2;4;87,21;83,46
V07683;2022-08-01;Tienda física;T007;E0039;28006;C0215;1;1;16,62;16,62
V07684;2023-03-24;Tienda física;T003;E0015;28065;C0480;1;4;69,28;69,28
V07685;2023-01-25;Tienda física;T009;E0047;8019;C0196;1;2;39,38;35,44
V07686;2022-05-10;Tienda física;T002;E0011;28079;C0673;1;3;45,24;42,98
V07687;2022-04-16;Online;ONLINE;ONLINE;46192;C0561;2;2;32,52;30,13
V07688;2023-12-01;Tienda física;T008;E0043;46250;C0115;1;2;30,38;28,86
V07689;2022-12-17;Tienda física;T002;E0012;28115;SIN_REGISTRO;2;2;50,27;45,24
V07690;2022-12-16;Tienda física;T008;E0042;8015;C0668;4;6;100,84;100,84
V07691;2022-02-12;Online;ONLINE;ONLINE;;SIN_REGISTRO;2;6;136,59;136,59
V07692;2022-10-09;Tienda física;T009;E0049;8015;C0446;1;2;25,22;21,44
V07693;2023-02-02;Tienda física;T012;E0063;8019;C0494;2;2;32,15;31,16
V07694;2023-12-19;Tienda física;T003;E0017;8019;C0041;5;7;189,26;181,17
V07695;2022-10-27;Tienda física;T010;E0052;41038;C0061;1;1;18,4;18,4
V07696;2023-04-01;Online;ONLINE;ONLINE;28074;C0389;1;2;24,46;24,46
V07697;2022-03-07;Tienda física;T006;E0030;41091;SIN_REGISTRO;3;3;83,99;79,29
V07698;2022-07-07;Online;ONLINE;ONLINE;;SIN_REGISTRO;1;2;30,9;30,9
V07699;2022-12-20;Tienda física;T012;E0063;28006;SIN_REGISTRO;1;2;54,06;54,06
V07700;2023-05-16;Tienda física;T008;E0040;48020;C0492;2;4;49,92;46,32
V07701;2022-11-18;Online;ONLINE;ONLINE;28065;C0593;2;2;51,86;50,81
V07702;2023-02-25;Tienda física;T011;E0058;29067;C0097;1;1;12,97;12,97
V07703;2023-06-08;Tienda física;T006;E0034;47186;C0094;1;2;31,64;31,64
V07704;2022-06-13;Online;ONLINE;ONLINE;41038;C0523;1;1;18,4;18,4
V07705;2023-08-15;Tienda física;T005;E0027;48020;C0201;2;3;50,98;50,98
V07706;2022-05-04;Tienda física;T003;E0016;46250;C0732;5;11;194,44;184,77
V07707;2023-02-21;Online;ONLINE;ONLINE;28074;C0517;3;3;89,65;85,67
V07708;2022-11-19;Tienda física;T011;E0060;50297;SIN_REGISTRO;2;4;79,5;77,3
V07709;2023-08-16;Tienda física;T003;E0015;48020;C0012;1;2;49,84;49,84
V07710;2022-12-01;Tienda física;T012;E0063;28074;C0608;2;3;51,57;50,73
V07711;2022-04-23;Tienda física;T004;E0022;29069;C0541;1;1;13;13
V07712;2023-03-08;Tienda física;T002;E0013;41091;C0438;4;5;134,83;132,12
V07713;2023-03-04;Tienda física;T002;E0008;29067;C0487;4;6;138,62;133,55
V07714;2022-07-03;Online;ONLINE;ONLINE;50297;C0030;3;6;221,1;211,37
V07715;2022-11-24;Tienda física;T005;E0027;8019;C0255;4;9;153,99;141,73
V07716;2023-09-21;Online;ONLINE;ONLINE;28006;C0532;2;2;35,65;34,81
V07717;2022-09-21;Tienda física;T012;E0063;8019;C0355;1;1;13,28;11,29
V07718;2022-05-22;Tienda física;T003;E0014;47186;C0605;2;2;44,53;41,37
V07719;2023-08-13;Tienda física;T001;E0004;29067;C0034;2;2;33,01;30,99
V07720;2023-03-24;Tienda física;T005;E0027;8019;SIN_REGISTRO;3;3;55,76;53,27
V07721;2022-01-05;Online;ONLINE;ONLINE;28006;C0779;2;2;31,63;31,63
V07722;2022-07-20;Online;ONLINE;ONLINE;28006;C0455;3;3;94,07;87,51
V07723;2023-04-18;Tienda física;T012;E0061;50297;C0756;1;2;22,32;20,09
V07724;2022-10-21;Online;ONLINE;ONLINE;29067;C0708;2;2;57,56;52,79
V07725;2023-08-04;Tienda física;T005;E0027;29069;C0015;2;2;61,72;60,4
V07726;2023-01-18;Tienda física;T011;E0058;48044;C0276;1;1;20,65;20,65
V07727;2023-12-16;Tienda física;T005;E0029;28079;C0410;2;2;39,39;35,88
V07728;2023-04-15;Tienda física;T011;E0059;28079;C0161;2;2;31,8;31,8
V07729;2022-08-24;Online;ONLINE;ONLINE;28006;C0628;2;2;24,36;22,14
V07730;2022-04-06;Online;ONLINE;ONLINE;28079;C0544;3;4;126,34;126,34
V07731;2023-07-23;Tienda física;T003;E0014;41038;C0110;4;9;278,49;260,18
V07732;2022-09-06;Online;ONLINE;ONLINE;28079;C0056;2;2;37,5;35,53
V07733;2023-10-23;Online;ONLINE;ONLINE;41038;C0486;3;4;158,93;156,04
V07734;2023-12-12;Tienda física;T009;E0047;28079;C0597;1;1;14,62;14,62
V07735;2022-11-21;Online;ONLINE;ONLINE;8019;C0155;1;4;131,24;131,24
V07736;2023-05-15;Tienda física;T002;E0007;28006;C0181;1;2;33,8;32,11
V07737;2022-01-13;Online;ONLINE;ONLINE;28074;C0038;2;2;32;31,18
V07738;2023-02-21;Online;ONLINE;ONLINE;29067;C0431;2;2;30,55;27,38
V07739;2023-11-19;Online;ONLINE;ONLINE;48020;C0671;1;1;15,44;15,44
V07740;2022-07-25;Online;ONLINE;ONLINE;29069;C0248;2;5;99,54;99,54
V07741;2022-03-10;Tienda física;T006;E0032;28115;C0240;9;18;329,97;322,37
V07742;2022-01-28;Tienda física;T002;E0011;29067;C0103;1;1;10,63;10,63
V07743;2023-05-31;Tienda física;T003;E0016;28079;SIN_REGISTRO;1;1;14,74;14,74
V07744;2023-02-02;Tienda física;T002;E0009;28074;C0208;1;1;15,44;15,44
V07745;2022-07-29;Tienda física;T002;E0012;50297;C0594;2;4;120,9;120,9
V07746;2023-04-08;Tienda física;T004;E0019;41091;C0734;2;2;48,6;44,08
V07747;2022-01-24;Online;ONLINE;ONLINE;29069;C0393;2;2;54,74;50,99
V07748;2023-12-09;Online;ONLINE;ONLINE;46250;C0150;7;12;383,92;372,68
V07749;2023-05-26;Online;ONLINE;ONLINE;;SIN_REGISTRO;1;1;24,42;20,76
V07750;2023-12-16;Tienda física;T009;E0046;41059;C0315;2;2;47,45;47,45
V07751;2022-01-09;Tienda física;T005;E0028;48020;C0352;2;5;106,95;106,95
V07752;2023-09-14;Online;ONLINE;ONLINE;48020;C0738;2;3;76,52;75,19
V07753;2023-09-06;Tienda física;T009;E0048;29067;C0217;2;3;51,26;51,26
