linea_id;venta_id;num_linea;isbn;categoria;precio_unitario;unidades;importe_bruto;descuento_pct;importe_neto
L014511;V06426;1;978-446-802-3743-0;No Ficción;18,65;2;37,3;0;37,3
L014512;V06426;2;978-387-548-2312-7;Ciencia y Tecnología;50,78;1;50,78;0;50,78
L014513;V06426;3;978-569-768-6454-9;Idiomas;22,47;3;67,41;0,05;64,04
L014514;V06426;4;978-779-725-8944-4;Ficción;13,64;2;27,28;0,1;24,55
L014515;V06426;5;978-107-959-4614-9;Infantil/Juvenil;12,28;1;12,28;0;12,28
L014516;V06426;6;978-905-417-7108-9;Autoayuda;17,1;1;17,1;0;17,1
L014517;V06427;1;978-931-804-1732-3;Ficción;14,09;3;42,27;0,05;40,16
L014518;V06428;1;978-503-296-7936-9;No Ficción;18,1;1;18,1;0;18,1
L014519;V06429;1;978-340-363-8512-5;Autoayuda;14,27;1;14,27;0;14,27
L014520;V06429;2;978-135-381-4723-9;Autoayuda;22,29;1;22,29;0,05;21,18
L014521;V06429;3;978-176-270-7468-2;Ficción;16,61;1;16,61;0;16,61
L014522;V06429;4;978-456-561-5923-4;Infantil/Juvenil;14,99;1;14,99;0;14,99
L014523;V06429;5;978-306-402-3822-9;Ficción;10,44;1;10,44;0;10,44
L014524;V06430;1;978-330-116-5570-5;Arte y Fotografía;32,61;1;32,61;0;32,61
L014525;V06430;2;978-284-222-7890-9;No Ficción;19,61;3;58,83;0,1;52,95
L014526;V06430;3;978-358-881-2678-5;Economía/Negocios;29,14;1;29,14;0;29,14
L014527;V06430;4;978-625-258-7429-3;Economía/Negocios;24,21;1;24,21;0;24,21
L014528;V06430;5;978-204-801-5748-2;Historia;17,99;1;17,99;0,05;17,09
L014529;V06430;6;978-274-161-4788-5;No Ficción;14,48;1;14,48;0;14,48
L014530;V06430;7;978-635-721-6730-5;Historia;21,6;2;43,2;0,1;38,88
L014531;V06431;1;978-656-117-8193-0;Autoayuda;16,91;1;16,91;0,05;16,06
L014532;V06432;1;978-923-407-1305-4;Historia;24,17;1;24,17;0,15;20,54
L014533;V06432;2;978-116-683-9220-5;Arte y Fotografía;62,83;1;62,83;0;62,83
L014534;V06432;3;978-158-613-5713-0;Ciencia y Tecnología;50,59;1;50,59;0;50,59
L014535;V06432;4;978-335-591-1317-0;No Ficción;19,46;1;19,46;0;19,46
L014536;V06432;5;978-419-565-3535-7;Historia;26,18;2;52,36;0;52,36
L014537;V06433;1;978-844-512-5926-0;Ficción;13,27;2;26,54;0,05;25,21
L014538;V06434;1;978-111-463-4794-2;Infantil/Juvenil;11,06;2;22,12;0,15;18,8
L014539;V06434;2;978-451-996-9698-0;Historia;28,83;1;28,83;0,1;25,95
L014540;V06435;1;978-513-785-7650-8;Idiomas;25,99;1;25,99;0,05;24,69
L014541;V06435;2;978-256-804-8918-6;Cómics/Manga;14,36;1;14,36;0,1;12,92
L014542;V06436;1;978-150-343-9082-2;Economía/Negocios;21;1;21;0;21
L014543;V06437;1;978-509-902-1338-9;Historia;20,71;1;20,71;0,1;18,64
L014544;V06437;2;978-687-752-7285-7;No Ficción;24,59;2;49,18;0;49,18
L014545;V06437;3;978-336-858-2350-7;Historia;33,26;1;33,26;0;33,26
L014546;V06437;4;978-166-573-9497-3;Ficción;13,38;1;13,38;0;13,38
L014547;V06437;5;978-758-946-3611-4;Idiomas;19,56;2;39,12;0;39,12
L014548;V06437;6;978-829-495-7880-8;Arte y Fotografía;72,73;1;72,73;0,1;65,46
L014549;V06437;7;978-848-719-1282-7;Idiomas;35,56;1;35,56;0;35,56
L014550;V06438;1;978-711-799-2178-7;No Ficción;18,3;2;36,6;0,15;31,11
L014551;V06438;2;978-923-396-8588-0;Idiomas;20,68;1;20,68;0;20,68
L014552;V06439;1;978-316-635-9114-1;Economía/Negocios;24,5;4;98;0;98
L014553;V06440;1;978-284-222-7890-9;No Ficción;17,59;1;17,59;0;17,59
L014554;V06440;2;978-281-712-1411-5;Ciencia y Tecnología;27,5;2;55;0;55
L014555;V06440;3;978-145-720-9987-1;Cómics/Manga;12,66;2;25,32;0;25,32
L014556;V06441;1;978-340-363-8512-5;Autoayuda;20,28;1;20,28;0;20,28
L014557;V06442;1;978-368-964-9395-5;Ficción;14,45;1;14,45;0,15;12,28
L014558;V06443;1;978-531-362-6850-2;Idiomas;26,92;1;26,92;0;26,92
L014559;V06444;1;978-467-233-6418-2;Ficción;13,65;1;13,65;0;13,65
L014560;V06444;2;978-468-789-1164-2;Historia;17,92;1;17,92;0,1;16,13
L014561;V06445;1;978-899-119-8560-7;Cómics/Manga;11,49;1;11,49;0,15;9,77
L014562;V06446;1;978-532-670-9974-8;Historia;17,37;1;17,37;0,1;15,63
L014563;V06447;1;978-846-932-7339-5;Historia;22,93;1;22,93;0;22,93
L014564;V06447;2;978-600-433-3610-6;Ficción;11,31;1;11,31;0;11,31
L014565;V06448;1;978-152-734-5557-6;Cómics/Manga;10,93;1;10,93;0,05;10,38
L014566;V06448;2;978-709-558-1911-1;Ficción;12,14;1;12,14;0;12,14
L014567;V06449;1;978-868-399-4031-1;Idiomas;23,24;1;23,24;0,05;22,08
L014568;V06449;2;978-309-454-9156-3;No Ficción;26,89;2;53,78;0;53,78
L014569;V06450;1;978-200-750-2038-2;Ciencia y Tecnología;28,61;1;28,61;0,05;27,18
L014570;V06450;2;978-888-455-7868-2;Historia;14,02;1;14,02;0;14,02
L014571;V06450;3;978-108-849-2817-9;Arte y Fotografía;32,07;1;32,07;0,05;30,47
L014572;V06450;4;978-385-281-9631-7;Autoayuda;13,83;1;13,83;0,1;12,45
L014573;V06450;5;978-301-644-8829-3;Economía/Negocios;33,33;2;66,66;0;66,66
L014574;V06451;1;978-406-233-3265-2;Autoayuda;16,76;3;50,28;0,15;42,74
L014575;V06451;2;978-835-785-3308-5;No Ficción;16,74;1;16,74;0,1;15,07
L014576;V06451;3;978-771-623-2945-1;Historia;24,43;2;48,86;0,1;43,97
L014577;V06451;4;978-483-661-5174-9;Cómics/Manga;14,18;1;14,18;0;14,18
L014578;V06452;1;978-483-661-5174-9;Cómics/Manga;13,41;3;40,23;0;40,23
L014579;V06452;2;978-816-635-8263-9;No Ficción;15,7;1;15,7;0,1;14,13
L014580;V06452;3;978-256-409-5068-9;Economía/Negocios;22,84;1;22,84;0;22,84
L014581;V06453;1;978-391-648-8318-9;Economía/Negocios;27,99;1;27,99;0,1;25,19
L014582;V06453;2;978-503-296-7936-9;No Ficción;21,83;2;43,66;0;43,66
L014583;V06453;3;978-263-531-6373-4;Historia;24,57;3;73,71;0,1;66,34
L014584;V06454;1;978-283-408-4798-6;Idiomas;28,17;1;28,17;0;28,17
L014585;V06455;1;978-664-980-6087-1;Ficción;14,62;2;29,24;0,1;26,32
L014586;V06455;2;978-835-785-3308-5;No Ficción;17,84;1;17,84;0;17,84
L014587;V06455;3;978-283-408-4798-6;Idiomas;39,71;2;79,42;0;79,42
L014588;V06455;4;978-771-623-2945-1;Historia;22,73;1;22,73;0;22,73
L014589;V06456;1;978-264-462-3724-2;Infantil/Juvenil;14,94;2;29,88;0;29,88
L014590;V06456;2;978-91-352-3277-1;Ficción;15,48;1;15,48;0;15,48
L014591;V06457;1;978-769-500-9718-7;Ficción;13,39;2;26,78;0,1;24,1
L014592;V06457;2;978-371-224-8993-5;Ciencia y Tecnología;40,75;1;40,75;0,1;36,68
L014593;V06458;1;978-247-475-6315-8;Idiomas;26,62;2;53,24;0;53,24
L014594;V06459;1;978-688-854-9863-2;Infantil/Juvenil;12,73;3;38,19;0,15;32,46
L014595;V06460;1;978-248-363-9178-7;Ficción;13,32;1;13,32;0;13,32
L014596;V06460;2;978-120-374-5075-1;Infantil/Juvenil;11,85;2;23,7;0;23,7
L014597;V06460;3;978-579-365-9105-6;No Ficción;24,88;1;24,88;0;24,88
L014598;V06460;4;978-577-358-7123-6;Infantil/Juvenil;11,61;1;11,61;0;11,61
L014599;V06461;1;978-158-467-8349-8;Autoayuda;16,12;1;16,12;0;16,12
L014600;V06461;2;978-509-902-1338-9;Historia;31,04;1;31,04;0,1;27,94
L014601;V06461;3;978-348-582-8154-7;Autoayuda;21,74;2;43,48;0;43,48
L014602;V06461;4;978-129-799-2179-7;Ficción;20,72;1;20,72;0,05;19,68
L014603;V06462;1;978-121-212-1381-2;Economía/Negocios;22,37;2;44,74;0;44,74
L014604;V06462;2;978-203-870-3229-0;No Ficción;19,68;1;19,68;0;19,68
L014605;V06463;1;978-425-437-3782-6;Cómics/Manga;11,13;2;22,26;0;22,26
L014606;V06463;2;978-606-268-1410-1;Autoayuda;20,48;3;61,44;0;61,44
L014607;V06463;3;978-513-811-9625-1;Infantil/Juvenil;6,36;1;6,36;0;6,36
L014608;V06463;4;978-900-451-4352-7;Ficción;21,47;1;21,47;0,05;20,4
L014609;V06464;1;978-743-850-2976-5;Ciencia y Tecnología;27,79;2;55,58;0,05;52,8
L014610;V06464;2;978-547-965-4305-6;Ficción;17,99;1;17,99;0,05;17,09
L014611;V06465;1;978-251-212-5089-0;Infantil/Juvenil;11,63;1;11,63;0;11,63
L014612;V06465;2;978-794-647-2734-4;Autoayuda;20,96;2;41,92;0,05;39,82
L014613;V06466;1;978-835-104-9732-4;Ficción;18,31;2;36,62;0;36,62
L014614;V06466;2;978-98-275-9461-8;Historia;17,67;1;17,67;0;17,67
L014615;V06467;1;978-729-607-4233-9;Ficción;17,26;2;34,52;0,1;31,07
L014616;V06468;1;978-865-191-2055-2;Autoayuda;14,99;1;14,99;0;14,99
L014617;V06468;2;978-543-781-3726-8;No Ficción;14,85;2;29,7;0,1;26,73
L014618;V06469;1;978-598-894-6527-3;Infantil/Juvenil;11,36;1;11,36;0,05;10,79
L014619;V06469;2;978-824-788-2728-5;Arte y Fotografía;56,51;1;56,51;0;56,51
L014620;V06470;1;978-843-936-8609-8;Arte y Fotografía;35,45;1;35,45;0,05;33,68
L014621;V06470;2;978-635-721-6730-5;Historia;24,18;2;48,36;0,1;43,52
L014622;V06471;1;978-468-789-1164-2;Historia;18,95;1;18,95;0,15;16,11
L014623;V06471;2;978-706-234-8884-1;Historia;21,55;2;43,1;0,1;38,79
L014624;V06472;1;978-307-344-5651-5;Cómics/Manga;9,43;1;9,43;0,05;8,96
L014625;V06472;2;978-336-624-5789-7;Infantil/Juvenil;9,38;1;9,38;0,1;8,44
L014626;V06472;3;978-84-445-7546-9;Cómics/Manga;14,12;1;14,12;0;14,12
L014627;V06472;4;978-503-296-7936-9;No Ficción;21,12;1;21,12;0;21,12
L014628;V06472;5;978-513-785-7650-8;Idiomas;42,33;1;42,33;0;42,33
L014629;V06472;6;978-239-791-5253-1;Cómics/Manga;9,38;1;9,38;0,05;8,91
L014630;V06473;1;978-708-566-2923-6;Economía/Negocios;22,08;1;22,08;0,1;19,87
L014631;V06473;2;978-414-313-6609-1;Idiomas;20,88;1;20,88;0,1;18,79
L014632;V06474;1;978-839-657-4984-1;Economía/Negocios;22,19;2;44,38;0;44,38
L014633;V06475;1;978-490-438-7939-8;Infantil/Juvenil;16,37;1;16,37;0;16,37
L014634;V06475;2;978-676-981-7040-3;Idiomas;34,29;1;34,29;0,1;30,86
L014635;V06475;3;978-152-734-5557-6;Cómics/Manga;14,83;1;14,83;0;14,83
L014636;V06475;4;978-751-341-8654-1;Ciencia y Tecnología;24,03;1;24,03;0;24,03
L014637;V06476;1;978-662-344-4933-5;Cómics/Manga;10,52;1;10,52;0,1;9,47
L014638;V06477;1;978-748-716-2649-3;Infantil/Juvenil;14,13;4;56,52;0,1;50,87
L014639;V06477;2;978-437-232-3434-5;Arte y Fotografía;62,93;1;62,93;0,05;59,78
L014640;V06478;1;978-709-558-1911-1;Ficción;13,62;1;13,62;0;13,62
L014641;V06478;2;978-381-226-9068-6;Infantil/Juvenil;8,88;1;8,88;0,1;7,99
L014642;V06478;3;978-98-710-6065-0;Historia;16,6;1;16,6;0;16,6
L014643;V06478;4;978-531-362-6850-2;Idiomas;22,07;1;22,07;0,05;20,97
L014644;V06479;1;978-655-952-6578-4;Infantil/Juvenil;12,23;4;48,92;0;48,92
L014645;V06479;2;978-116-683-9220-5;Arte y Fotografía;61,4;2;122,8;0;122,8
L014646;V06480;1;978-820-318-7501-7;Economía/Negocios;22,49;2;44,98;0,15;38,23
L014647;V06481;1;978-745-670-3804-3;Idiomas;26,68;2;53,36;0;53,36
L014648;V06481;2;978-149-785-9681-4;Ciencia y Tecnología;31,62;1;31,62;0;31,62
L014649;V06482;1;978-274-838-1591-2;Economía/Negocios;24,84;1;24,84;0,1;22,36
L014650;V06483;1;978-449-468-5538-4;Ciencia y Tecnología;27,45;2;54,9;0,1;49,41
L014651;V06483;2;978-150-343-9082-2;Economía/Negocios;32,51;1;32,51;0;32,51
L014652;V06484;1;978-385-281-9631-7;Autoayuda;14,6;1;14,6;0,15;12,41
L014653;V06485;1;978-781-460-3457-3;No Ficción;18,78;2;37,56;0;37,56
L014654;V06486;1;978-154-489-3114-8;Idiomas;25,19;1;25,19;0;25,19
L014655;V06486;2;978-941-793-3100-6;Economía/Negocios;36,83;1;36,83;0;36,83
L014656;V06486;3;978-166-288-1975-0;Autoayuda;12,46;2;24,92;0,1;22,43
L014657;V06487;1;978-127-674-6177-8;Ficción;13,93;1;13,93;0,1;12,54
L014658;V06487;2;978-395-842-2484-2;Cómics/Manga;8,81;1;8,81;0;8,81
L014659;V06487;3;978-92-450-9542-6;Infantil/Juvenil;11,72;1;11,72;0;11,72
L014660;V06487;4;978-875-154-6609-6;Ciencia y Tecnología;42,89;1;42,89;0,05;40,75
L014661;V06487;5;978-290-561-1687-6;Idiomas;43,8;1;43,8;0,1;39,42
L014662;V06488;1;978-781-460-3457-3;No Ficción;19,75;1;19,75;0;19,75
L014663;V06488;2;978-603-138-3078-7;Economía/Negocios;17,77;1;17,77;0;17,77
L014664;V06488;3;978-531-362-6850-2;Idiomas;23,93;1;23,93;0;23,93
L014665;V06488;4;978-376-217-9054-9;Infantil/Juvenil;12,38;1;12,38;0;12,38
L014666;V06489;1;978-166-288-1975-0;Autoayuda;16,71;1;16,71;0,15;14,2
L014667;V06489;2;978-397-933-3560-8;Cómics/Manga;13,04;1;13,04;0;13,04
L014668;V06489;3;978-690-789-6141-8;Arte y Fotografía;35,66;1;35,66;0;35,66
L014669;V06489;4;978-141-841-6955-2;Ciencia y Tecnología;30,48;2;60,96;0;60,96
L014670;V06489;5;978-573-271-1330-8;No Ficción;26,54;1;26,54;0;26,54
L014671;V06490;1;978-946-766-1118-5;Ficción;13,18;2;26,36;0;26,36
L014672;V06490;2;978-946-766-1118-5;Ficción;20,47;1;20,47;0;20,47
L014673;V06490;3;978-748-859-4004-6;Ciencia y Tecnología;17,01;2;34,02;0;34,02
L014674;V06491;1;978-468-666-6197-4;Infantil/Juvenil;11,65;1;11,65;0;11,65
L014675;V06491;2;978-517-689-1853-0;No Ficción;25,82;2;51,64;0;51,64
L014676;V06491;3;978-116-683-9220-5;Arte y Fotografía;58,28;1;58,28;0;58,28
L014677;V06491;4;978-566-309-9977-5;Infantil/Juvenil;18,1;1;18,1;0;18,1
L014678;V06491;5;978-574-439-5255-2;Autoayuda;15,76;2;31,52;0;31,52
L014679;V06492;1;978-774-681-4439-9;Autoayuda;17,28;1;17,28;0;17,28
L014680;V06492;2;978-892-276-5338-7;Cómics/Manga;13,79;1;13,79;0,1;12,41
L014681;V06492;3;978-668-159-5510-3;Historia;16,07;1;16,07;0;16,07
L014682;V06493;1;978-540-175-3713-9;Autoayuda;17,81;1;17,81;0;17,81
L014683;V06494;1;978-307-456-3141-0;Economía/Negocios;23,02;3;69,06;0;69,06
L014684;V06495;1;978-577-358-7123-6;Infantil/Juvenil;11,07;4;44,28;0,05;42,07
L014685;V06496;1;978-325-574-8203-0;Arte y Fotografía;34,36;1;34,36;0;34,36
L014686;V06497;1;978-246-871-5491-1;No Ficción;18,47;1;18,47;0,1;16,62
L014687;V06497;2;978-855-830-8218-5;No Ficción;20,44;1;20,44;0;20,44
L014688;V06498;1;978-690-789-6141-8;Arte y Fotografía;30,83;1;30,83;0,15;26,21
L014689;V06498;2;978-240-483-5945-4;Idiomas;33,63;1;33,63;0;33,63
L014690;V06498;3;978-444-510-1600-5;Cómics/Manga;17;1;17;0;17
L014691;V06498;4;978-290-712-2430-7;Historia;25,65;2;51,3;0;51,3
L014692;V06499;1;978-395-842-2484-2;Cómics/Manga;10,44;1;10,44;0;10,44
L014693;V06499;2;978-528-426-5538-2;Infantil/Juvenil;13,66;3;40,98;0;40,98
L014694;V06500;1;978-870-872-3245-2;Ciencia y Tecnología;26,19;1;26,19;0;26,19
L014695;V06500;2;978-420-476-8032-0;Arte y Fotografía;56,41;1;56,41;0;56,41
L014696;V06501;1;978-203-870-3229-0;No Ficción;22,49;1;22,49;0;22,49
L014697;V06501;2;978-743-850-2976-5;Ciencia y Tecnología;46,77;1;46,77;0,1;42,09
L014698;V06502;1;978-401-277-4112-1;Ciencia y Tecnología;25,33;1;25,33;0;25,33
L014699;V06502;2;978-677-703-9771-9;Cómics/Manga;10,83;1;10,83;0,05;10,29
L014700;V06502;3;978-764-992-5572-3;Ficción;13,86;1;13,86;0;13,86
L014701;V06502;4;978-381-226-9068-6;Infantil/Juvenil;8,52;1;8,52;0;8,52
L014702;V06502;5;978-303-682-5227-2;Cómics/Manga;17,89;1;17,89;0;17,89
L014703;V06502;6;978-840-121-2722-4;Cómics/Manga;15,49;3;46,47;0;46,47
L014704;V06502;7;978-360-438-5995-3;Historia;25,01;1;25,01;0,1;22,51
L014705;V06502;8;978-178-245-3533-6;Infantil/Juvenil;13,63;2;27,26;0;27,26
L014706;V06502;9;978-357-410-2196-1;Autoayuda;20,5;1;20,5;0,1;18,45
L014707;V06502;10;978-687-752-7285-7;No Ficción;25,18;1;25,18;0;25,18
L014708;V06503;1;978-307-456-3141-0;Economía/Negocios;22,1;1;22,1;0;22,1
L014709;V06504;1;978-623-421-5070-2;Idiomas;35,69;1;35,69;0,15;30,34
L014710;V06504;2;978-84-445-7546-9;Cómics/Manga;13,85;1;13,85;0,05;13,16
L014711;V06504;3;978-182-221-3353-4;Cómics/Manga;17,07;2;34,14;0;34,14
L014712;V06505;1;978-282-303-1465-5;Ciencia y Tecnología;32,54;4;130,16;0;130,16
L014713;V06505;2;978-412-561-8152-3;Economía/Negocios;21,37;1;21,37;0,1;19,23
L014714;V06506;1;978-385-275-1371-8;Autoayuda;15,32;3;45,96;0,05;43,66
L014715;V06506;2;978-567-427-6534-4;No Ficción;20,08;1;20,08;0;20,08
L014716;V06506;3;978-513-785-7650-8;Idiomas;42,46;1;42,46;0;42,46
L014717;V06506;4;978-735-515-6670-4;Arte y Fotografía;39,11;1;39,11;0;39,11
L014718;V06506;5;978-626-175-2794-6;Autoayuda;12,97;1;12,97;0,1;11,67
L014719;V06506;6;978-915-394-8526-2;Infantil/Juvenil;11,59;1;11,59;0;11,59
L014720;V06506;7;978-835-785-3308-5;No Ficción;17,21;1;17,21;0;17,21
L014721;V06507;1;978-701-999-5961-4;Economía/Negocios;19,36;1;19,36;0,05;18,39
L014722;V06507;2;978-843-936-8609-8;Arte y Fotografía;27,73;1;27,73;0;27,73
L014723;V06508;1;978-157-233-6824-1;Economía/Negocios;30,9;3;92,7;0;92,7
L014724;V06509;1;978-383-525-8469-7;Autoayuda;19,83;1;19,83;0,05;18,84
L014725;V06509;2;978-942-167-2975-5;Ciencia y Tecnología;31,81;2;63,62;0;63,62
L014726;V06509;3;978-778-123-3658-1;Economía/Negocios;19,2;1;19,2;0,1;17,28
L014727;V06509;4;978-708-566-2923-6;Economía/Negocios;22,98;1;22,98;0,05;21,83
L014728;V06509;5;978-268-198-4029-1;Economía/Negocios;26,52;2;53,04;0;53,04
L014729;V06509;6;978-309-454-9156-3;No Ficción;25,47;1;25,47;0,1;22,92
L014730;V06509;7;978-706-234-8884-1;Historia;23,69;1;23,69;0;23,69
L014731;V06510;1;978-833-449-3763-6;No Ficción;20,31;1;20,31;0,05;19,29
L014732;V06510;2;978-293-984-8100-8;Ficción;15,15;1;15,15;0;15,15
L014733;V06511;1;978-622-189-7961-0;Economía/Negocios;22,99;2;45,98;0,15;39,08
L014734;V06511;2;978-623-421-5070-2;Idiomas;30,68;3;92,04;0,05;87,44
L014735;V06511;3;978-135-402-8014-9;Historia;21,76;2;43,52;0;43,52
L014736;V06512;1;978-706-234-8884-1;Historia;20,93;1;20,93;0;20,93
L014737;V06512;2;978-748-859-4004-6;Ciencia y Tecnología;17,39;1;17,39;0;17,39
L014738;V06512;3;978-600-917-9592-4;Cómics/Manga;14,32;1;14,32;0,05;13,6
L014739;V06513;1;978-301-106-5151-5;Infantil/Juvenil;13,86;1;13,86;0,05;13,17
L014740;V06514;1;978-875-154-6609-6;Ciencia y Tecnología;29,8;1;29,8;0;29,8
L014741;V06514;2;978-709-558-1911-1;Ficción;10,4;2;20,8;0,05;19,76
L014742;V06515;1;978-248-363-9178-7;Ficción;12,55;1;12,55;0,05;11,92
L014743;V06515;2;978-166-573-9497-3;Ficción;12,68;3;38,04;0;38,04
L014744;V06515;3;978-290-561-1687-6;Idiomas;40,3;1;40,3;0;40,3
L014745;V06516;1;978-547-380-4765-5;Arte y Fotografía;37,44;1;37,44;0;37,44
L014746;V06517;1;978-794-404-5140-1;No Ficción;20,72;2;41,44;0;41,44
L014747;V06517;2;978-364-903-8072-0;Historia;30,73;2;61,46;0,1;55,31
L014748;V06517;3;978-300-553-5220-8;Autoayuda;15,47;2;30,94;0;30,94
L014749;V06517;4;978-615-551-3128-8;Economía/Negocios;29,13;1;29,13;0;29,13
L014750;V06518;1;978-336-858-2350-7;Historia;19,22;1;19,22;0,05;18,26
L014751;V06519;1;978-475-288-8850-9;Infantil/Juvenil;11,56;2;23,12;0,15;19,65
L014752;V06519;2;978-771-623-2945-1;Historia;25,1;1;25,1;0;25,1
L014753;V06520;1;978-385-848-9584-8;Economía/Negocios;23,3;1;23,3;0,15;19,8
L014754;V06520;2;978-848-719-1282-7;Idiomas;35,85;1;35,85;0,1;32,27
L014755;V06521;1;978-127-674-6177-8;Ficción;16,26;1;16,26;0;16,26
L014756;V06521;2;978-574-439-5255-2;Autoayuda;18,92;1;18,92;0,05;17,97
L014757;V06522;1;978-655-952-6578-4;Infantil/Juvenil;13,41;1;13,41;0,15;11,4
L014758;V06523;1;978-325-995-9652-2;No Ficción;15,9;2;31,8;0;31,8
L014759;V06524;1;978-938-140-6651-2;Historia;27,71;4;110,84;0;110,84
L014760;V06524;2;978-213-101-3736-8;Ficción;12,08;2;24,16;0;24,16
L014761;V06524;3;978-566-309-9977-5;Infantil/Juvenil;18,12;1;18,12;0,1;16,31
L014762;V06524;4;978-240-395-7211-6;Historia;14,77;1;14,77;0;14,77
L014763;V06525;1;978-111-910-5112-6;Arte y Fotografía;38,78;1;38,78;0;38,78
L014764;V06525;2;978-764-992-5572-3;Ficción;14,48;1;14,48;0,1;13,03
L014765;V06525;3;978-282-681-8930-4;Autoayuda;21,94;1;21,94;0;21,94
L014766;V06525;4;978-264-462-3724-2;Infantil/Juvenil;8,55;2;17,1;0,1;15,39
L014767;V06526;1;978-669-694-5309-9;Autoayuda;19,39;1;19,39;0,15;16,48
L014768;V06526;2;978-129-799-2179-7;Ficción;18,61;2;37,22;0,1;33,5
L014769;V06527;1;978-774-998-1291-2;Infantil/Juvenil;12,28;1;12,28;0;12,28
L014770;V06527;2;978-391-648-8318-9;Economía/Negocios;21,06;2;42,12;0,1;37,91
L014771;V06527;3;978-829-495-7880-8;Arte y Fotografía;77,89;3;233,67;0;233,67
L014772;V06527;4;978-203-870-3229-0;No Ficción;19,24;1;19,24;0,05;18,28
L014773;V06527;5;978-907-199-1656-5;Ficción;17,41;1;17,41;0,05;16,54
L014774;V06527;6;978-933-312-1983-4;Infantil/Juvenil;16,22;3;48,66;0;48,66
L014775;V06527;7;978-306-402-3822-9;Ficción;10,15;1;10,15;0,1;9,13
L014776;V06528;1;978-273-650-6579-5;No Ficción;28,07;1;28,07;0;28,07
L014777;V06528;2;978-450-910-4037-1;Arte y Fotografía;41,76;1;41,76;0,1;37,58
L014778;V06528;3;978-577-358-7123-6;Infantil/Juvenil;13,07;1;13,07;0;13,07
L014779;V06528;4;978-929-983-3923-8;Ciencia y Tecnología;25,99;2;51,98;0;51,98
L014780;V06528;5;978-577-358-7123-6;Infantil/Juvenil;11,55;1;11,55;0,05;10,97
L014781;V06528;6;978-854-388-9496-0;Idiomas;28,43;2;56,86;0,05;54,02
L014782;V06529;1;978-711-799-2178-7;No Ficción;19,71;1;19,71;0;19,71
L014783;V06529;2;978-643-285-8478-1;Cómics/Manga;16,34;1;16,34;0,1;14,71
L014784;V06530;1;978-154-489-3114-8;Idiomas;28,08;1;28,08;0;28,08
L014785;V06531;1;978-248-363-9178-7;Ficción;18,28;2;36,56;0;36,56
L014786;V06532;1;978-150-343-9082-2;Economía/Negocios;23,42;2;46,84;0;46,84
L014787;V06533;1;978-654-280-9485-8;Idiomas;26,62;2;53,24;0;53,24
L014788;V06533;2;978-340-363-8512-5;Autoayuda;21,02;1;21,02;0,1;18,92
L014789;V06533;3;978-642-542-2629-4;Cómics/Manga;15,2;1;15,2;0,1;13,68
L014790;V06534;1;978-227-188-8486-8;Infantil/Juvenil;15,06;1;15,06;0,1;13,55
L014791;V06535;1;978-933-312-1983-4;Infantil/Juvenil;11,92;1;11,92;0;11,92
L014792;V06536;1;978-283-408-4798-6;Idiomas;25,03;4;100,12;0,1;90,11
L014793;V06537;1;978-111-463-4794-2;Infantil/Juvenil;11,37;1;11,37;0;11,37
L014794;V06538;1;978-281-712-1411-5;Ciencia y Tecnología;30,61;2;61,22;0;61,22
L014795;V06539;1;978-217-275-7981-1;No Ficción;17,79;1;17,79;0;17,79
L014796;V06539;2;978-201-738-3316-8;Arte y Fotografía;23,4;3;70,2;0,1;63,18
L014797;V06539;3;978-389-806-2468-4;Cómics/Manga;12,26;1;12,26;0,1;11,03
L014798;V06539;4;978-613-734-5665-7;No Ficción;20,09;1;20,09;0,1;18,08
L014799;V06539;5;978-367-777-9229-9;Idiomas;30,3;1;30,3;0,05;28,79
L014800;V06539;6;978-263-377-2144-9;Economía/Negocios;27,57;1;27,57;0;27,57
L014801;V06539;7;978-464-203-3677-7;Economía/Negocios;33,87;1;33,87;0,05;32,18
L014802;V06540;1;978-385-275-1371-8;Autoayuda;16,12;1;16,12;0;16,12
L014803;V06541;1;978-915-394-8526-2;Infantil/Juvenil;13,32;1;13,32;0,05;12,65
L014804;V06542;1;978-762-399-4032-4;Ficción;14,07;1;14,07;0;14,07
L014805;V06542;2;978-263-531-6373-4;Historia;27,26;1;27,26;0;27,26
L014806;V06543;1;978-638-931-9804-9;Autoayuda;17,83;1;17,83;0;17,83
L014807;V06544;1;978-547-318-3153-0;Autoayuda;17,26;3;51,78;0,05;49,19
L014808;V06544;2;978-178-245-3533-6;Infantil/Juvenil;13,06;1;13,06;0;13,06
L014809;V06545;1;978-833-449-3763-6;No Ficción;16,9;1;16,9;0,1;15,21
L014810;V06546;1;978-184-994-8575-3;No Ficción;17,35;1;17,35;0;17,35
L014811;V06546;2;978-859-404-3858-9;Economía/Negocios;19,22;2;38,44;0;38,44
L014812;V06547;1;978-371-118-6972-0;Infantil/Juvenil;12,84;2;25,68;0;25,68
L014813;V06548;1;978-402-589-4482-6;Cómics/Manga;12,14;2;24,28;0;24,28
L014814;V06549;1;978-688-854-9863-2;Infantil/Juvenil;12,02;1;12,02;0,1;10,82
L014815;V06550;1;978-451-996-9698-0;Historia;20,05;1;20,05;0,15;17,04
L014816;V06551;1;978-931-804-1732-3;Ficción;14,4;1;14,4;0;14,4
L014817;V06552;1;978-275-452-9884-9;Autoayuda;17,04;1;17,04;0;17,04
